run_id,repetition,kernel_ref,node_id,phase_label_hint,phase_label_train,freq_level_id,freq_khz_requested,freq_khz_applied,freq_khz_observed,window_index,t_start_ns,t_end_ns,delta_t_ns,delta_instructions,delta_cycles,delta_cache_references,delta_cache_misses,delta_stalled_cycles_backend,stall_backend_ratio,delta_l2_lines_in_all,bytes_moved_l2_proxy,ipc,llc_miss_rate,mpki,ips,ipc_relative,mpki_relative,miss_rate_relative,delta_running_ns,delta_enabled_ns,running_ratio,pkg_delta_uj,dram_delta_uj,power_w,energy_valid,flops_window_estimate,bytes_moved_window,operational_intensity,i_ridge_used,roofline_calibration_ref,node_profile_ref,calibration_ref,binary_checksum,quality_status,gpu_power_mw,gpu_util_pct
pacca_gpu_ref_20260807__rodinia_hotspot__REF__rep92,92,rodinia_hotspot,pacca-a100,intermedio,,REF,,,2261000,10,5509727903297819,5509727904301874,1004055,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:4573ce8b697170befd1b4570e7af29483069352cb4fa3885bcea3f7bd43cdec4'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_hotspot__REF__rep92,92,rodinia_hotspot,pacca-a100,intermedio,,REF,,,2261000,11,5509727904301874,5509727905301502,999628,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:4573ce8b697170befd1b4570e7af29483069352cb4fa3885bcea3f7bd43cdec4'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_hotspot__REF__rep92,92,rodinia_hotspot,pacca-a100,intermedio,,REF,,,2261000,12,5509727905301502,5509727906300739,999237,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:4573ce8b697170befd1b4570e7af29483069352cb4fa3885bcea3f7bd43cdec4'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_hotspot__REF__rep92,92,rodinia_hotspot,pacca-a100,intermedio,,REF,,,2261000,13,5509727906300739,5509727907301325,1000586,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:4573ce8b697170befd1b4570e7af29483069352cb4fa3885bcea3f7bd43cdec4'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_hotspot__REF__rep92,92,rodinia_hotspot,pacca-a100,intermedio,,REF,,,2261000,14,5509727907301325,5509727908297847,996522,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:4573ce8b697170befd1b4570e7af29483069352cb4fa3885bcea3f7bd43cdec4'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_hotspot__REF__rep92,92,rodinia_hotspot,pacca-a100,intermedio,,REF,,,2261000,15,5509727908297847,5509727909301246,1003399,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:4573ce8b697170befd1b4570e7af29483069352cb4fa3885bcea3f7bd43cdec4'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_hotspot__REF__rep92,92,rodinia_hotspot,pacca-a100,intermedio,,REF,,,2261000,16,5509727909301246,5509727910300720,999474,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:4573ce8b697170befd1b4570e7af29483069352cb4fa3885bcea3f7bd43cdec4'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_hotspot__REF__rep92,92,rodinia_hotspot,pacca-a100,intermedio,,REF,,,2261000,17,5509727910300720,5509727911298069,997349,204477,217170,4848,915,135379,0.6233779988027812,4875,312000,0.941552700649261,0.18873762376237624,4.474830910077906,205020509.37034076,,,,291578,291578,1.0,,,,0,,58560,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:4573ce8b697170befd1b4570e7af29483069352cb4fa3885bcea3f7bd43cdec4'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_hotspot__REF__rep92,92,rodinia_hotspot,pacca-a100,intermedio,,REF,,,2261000,18,5509727911298069,5509727912301268,1003199,261295,336737,3460,1638,195851,0.5816141380365092,3551,227264,0.7759616555353288,0.47341040462427747,6.268776670047265,260461782.75696048,,,,751074,751074,1.0,,,,0,,104832,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:4573ce8b697170befd1b4570e7af29483069352cb4fa3885bcea3f7bd43cdec4'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_hotspot__REF__rep92,92,rodinia_hotspot,pacca-a100,intermedio,,REF,,,2261000,19,5509727912301268,5509727913297896,996628,19730,23108,189,108,15088,0.6529340488142634,184,11776,0.8538168599619179,0.5714285714285714,5.473897617840851,19796754.6567024,,,,995824,995824,1.0,,,,0,,6912,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:4573ce8b697170befd1b4570e7af29483069352cb4fa3885bcea3f7bd43cdec4'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_hotspot__REF__rep92,92,rodinia_hotspot,pacca-a100,intermedio,,REF,,,2261000,20,5509727913297896,5509727914300662,1002766,7801,37482,502,338,26571,0.7089002721306227,517,33088,0.2081265674190278,0.6733067729083665,43.32777848993719,7779481.952918229,,,,1003373,1003373,1.0,,,,0,,21632,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:4573ce8b697170befd1b4570e7af29483069352cb4fa3885bcea3f7bd43cdec4'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_hotspot__REF__rep92,92,rodinia_hotspot,pacca-a100,intermedio,,REF,,,2261000,21,5509727914300662,5509727915301281,1000619,1320,1812,17,0,1166,0.6434878587196468,17,1088,0.7284768211920529,0.0,0.0,1319183.4254596406,,,,1000492,1000492,1.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:4573ce8b697170befd1b4570e7af29483069352cb4fa3885bcea3f7bd43cdec4'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_hotspot__REF__rep92,92,rodinia_hotspot,pacca-a100,intermedio,,REF,,,2261000,22,5509727915301281,5509727916297944,996663,10306,29215,470,369,23106,0.7908950881396543,470,30080,0.3527639911004621,0.7851063829787234,35.80438579468271,10340506.269421058,,,,996309,996309,1.0,,,,0,,23616,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:4573ce8b697170befd1b4570e7af29483069352cb4fa3885bcea3f7bd43cdec4'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_hotspot__REF__rep92,92,rodinia_hotspot,pacca-a100,intermedio,,REF,,,2261000,23,5509727916297944,5509727917301313,1003369,0,0,0,0,0,,0,0,,,,0.0,,,,1003778,1003778,1.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:4573ce8b697170befd1b4570e7af29483069352cb4fa3885bcea3f7bd43cdec4'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_hotspot__REF__rep92,92,rodinia_hotspot,pacca-a100,intermedio,,REF,,,2261000,24,5509727917301313,5509727918297924,996611,0,0,0,0,0,,0,0,,,,0.0,,,,996005,996005,1.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:4573ce8b697170befd1b4570e7af29483069352cb4fa3885bcea3f7bd43cdec4'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_hotspot__REF__rep92,92,rodinia_hotspot,pacca-a100,intermedio,,REF,,,2261000,25,5509727918297924,5509727919301308,1003384,0,0,0,0,0,,0,0,,,,0.0,,,,1004324,1004324,1.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:4573ce8b697170befd1b4570e7af29483069352cb4fa3885bcea3f7bd43cdec4'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_hotspot__REF__rep92,92,rodinia_hotspot,pacca-a100,intermedio,,REF,,,2261000,26,5509727919301308,5509727920301324,1000016,0,0,0,0,0,,0,0,,,,0.0,,,,999667,999667,1.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:4573ce8b697170befd1b4570e7af29483069352cb4fa3885bcea3f7bd43cdec4'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_hotspot__REF__rep92,92,rodinia_hotspot,pacca-a100,intermedio,,REF,,,2261000,27,5509727920301324,5509727921297853,996529,17076,37829,660,374,28636,0.7569853815855561,668,42752,0.4513997197916942,0.5666666666666667,21.902084797376435,17135477.241505265,,,,996077,996077,1.0,,,,0,,23936,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:4573ce8b697170befd1b4570e7af29483069352cb4fa3885bcea3f7bd43cdec4'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_hotspot__REF__rep92,92,rodinia_hotspot,pacca-a100,intermedio,,REF,,,2261000,28,5509727921297853,5509727922300737,1002884,3116,11403,123,78,9300,0.81557484872402,124,7936,0.27326142243269314,0.6341463414634146,25.032092426187422,3107039.2986626574,,,,1004079,1004079,1.0,,,,0,,4992,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:4573ce8b697170befd1b4570e7af29483069352cb4fa3885bcea3f7bd43cdec4'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_hotspot__REF__rep92,92,rodinia_hotspot,pacca-a100,intermedio,,REF,,,2261000,29,5509727922300737,5509727923297998,997261,0,0,0,0,0,,0,0,,,,0.0,,,,995679,995679,1.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:4573ce8b697170befd1b4570e7af29483069352cb4fa3885bcea3f7bd43cdec4'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_hotspot__REF__rep92,92,rodinia_hotspot,pacca-a100,intermedio,,REF,,,2261000,30,5509727923297998,5509727924301361,1003363,12785,64418,1589,510,51631,0.8014995808624918,1593,101952,0.19846937191468222,0.3209565764631844,39.890496675791944,12742148.155752206,,,,1004148,1004148,1.0,,,,0,,32640,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:4573ce8b697170befd1b4570e7af29483069352cb4fa3885bcea3f7bd43cdec4'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_hotspot__REF__rep92,92,rodinia_hotspot,pacca-a100,intermedio,,REF,,,2261000,31,5509727924301361,5509727925301199,999838,51981,55046,1110,375,25442,0.4621952548777386,1114,71296,0.9443192965883079,0.33783783783783783,7.214174409880534,51989422.28641039,,,,999916,999916,1.0,,,,0,,24000,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:4573ce8b697170befd1b4570e7af29483069352cb4fa3885bcea3f7bd43cdec4'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_hotspot__REF__rep92,92,rodinia_hotspot,pacca-a100,intermedio,,REF,,,2261000,32,5509727925301199,5509727926297820,996621,60768,52935,556,220,25045,0.47312742042127137,556,35584,1.1479739302918675,0.39568345323741005,3.620326487625066,60974031.25159915,,,,339628,339628,1.0,,,,0,,14080,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:4573ce8b697170befd1b4570e7af29483069352cb4fa3885bcea3f7bd43cdec4'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_hotspot__REF__rep92,92,rodinia_hotspot,pacca-a100,intermedio,,REF,,,2261000,33,5509727926297820,5509727927300963,1003143,0,0,0,0,0,,0,0,,,,0.0,,,,1004774,1004774,1.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:4573ce8b697170befd1b4570e7af29483069352cb4fa3885bcea3f7bd43cdec4'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_hotspot__REF__rep92,92,rodinia_hotspot,pacca-a100,intermedio,,REF,,,2261000,34,5509727927300963,5509727928297891,996928,0,0,0,0,0,,0,0,,,,0.0,,,,996489,996489,1.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:4573ce8b697170befd1b4570e7af29483069352cb4fa3885bcea3f7bd43cdec4'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_hotspot__REF__rep92,92,rodinia_hotspot,pacca-a100,intermedio,,REF,,,2261000,35,5509727928297891,5509727929301072,1003181,0,0,0,0,0,,0,0,,,,0.0,,,,1003045,1003045,1.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:4573ce8b697170befd1b4570e7af29483069352cb4fa3885bcea3f7bd43cdec4'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_hotspot__REF__rep92,92,rodinia_hotspot,pacca-a100,intermedio,,REF,,,2261000,36,5509727929301072,5509727930301034,999962,73350,164777,3882,1257,115095,0.6984894736522694,3919,250816,0.4451470775654369,0.32380216383307575,17.137014314928425,73352787.40592141,,,,1011597,1011597,1.0,,,,0,,80448,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:4573ce8b697170befd1b4570e7af29483069352cb4fa3885bcea3f7bd43cdec4'},warmup_excluded,,
